gene_symbol	entrez_human	entrez_rat	entrez_mouse	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	Vaquerizas.et.al	ORFeome	Ravasi.et.al	TFCat	JASPAR	GOC	DBD	TcoF.DB	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5
ZMYND11	10771	291259	66505	Q5UGI2,F6UH50,B7Z2J6,Q5BJG6,Q15326,Q8N4B3,B7Z293	Q75QC7,Q75QC4,Q75QC5,Q75QC6	Q3UKS1,Q6PD13,Q8R5C8,Q8BJZ0	zinc finger, MYND-type containing 11	BRAM1|BS69	0	0		0	0	ORFeome	Ravasi et al	TFCat	0	0	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
ZNF123P	100188891	0	0				zinc finger protein 123, pseudogene	HZF-1|ZNF123	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF185	7739	0	22673	F5GXF7,F5GZL4,Q8N1R8,O15231,B3KPM4,B8K2M1,B8K2M0,B8K2M2		A2BI37,G5E8W8,Q62394,Q9CRR9,Q8C875	zinc finger protein 185 (LIM domain)	-	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF252P-AS1	286103	0	0				ZNF252P antisense RNA 1	C8ORF77	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF259	8882	0	22687	O75312		Q62384	zinc finger protein 259	ZPR1	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF30	90075	291164	0	P17039			zinc finger protein 30	KOX28	0	0		0	0	ORFeome	0	0	0	0	DBD	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
ZNF73	7624	0	0				zinc finger protein 73	COS12|ZNF186|HZNF2	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF767	79970	0	0				zinc finger family member 767	-	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT6	54680	292160	229937	Q9NWK9	B1WC05	Q3UFB2	zinc finger, HIT-type containing 6	BCD1|C1ORF181|NY-BR-75	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNRF1	84937	690769	170737	Q8ND25	D3ZIQ9	E9PWL2,Q91V17,E9PZB7	zinc and ring finger 1, E3 ubiquitin protein ligase	NIN283	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZRANB2	9406	58821	53861	O95218	O35986	B2RRT9,Q9R020	zinc finger, RAN-binding domain containing 2	ZIS|ZIS1|ZIS2|ZNF265	0	0		0	0	ORFeome	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZYX	7791	114636	22793	Q96AF9,Q15942	D4A7U1	Q62523	zyxin	ESP-2|HED-2	0	0		0	0	ORFeome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AEBP1	165	305494	11568	Q8IUX7	A2RUV9	Q640N1	AE binding protein 1	ACLP	yes	10510298	Author statement	0	0	0	Ravasi et al	TFCat	0	0	0	0	10510298	9606	0	0	0	0	0	0	0	0	0	0
KHSRP	8570	171137	16549	Q92945	Q99PF5	Q3U0V1	KH-type splicing regulatory protein	FBP2|FUBP2|KSRP	yes	19087307	Author statement	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	19087307	9606	0	0	0	0	0	0	0	0	0	0
ZNRD1	30834	361784	66136	Q9P1U0,Q2L6J2	Q6MFY5	Q791N7	zinc ribbon domain containing 1	HTEX-6|RPA12|TEX6|HZR14|TCTEX-6	yes	21080911, 18645262	Author statement	0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	21080911	0	18645262	0	0	0	0	0	0	0	0	0
BTBD11	121551	314675	74007	E9PHS4,B3KXB0,B3KXG3,B3KVD0,A6QL63		B2RUH2,Q6GQW0,Q8BRL1,E9QJW1	BTB (POZ) domain containing 11	-	yes	21073692	Author statement	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	21073692	9606	0	0	0	0	0	0	0	0	0	0
CTNNBL1	56259	296320	66642	Q8WYA6	Q4V8K2	Q9CWL8,A2ACD3	catenin, beta like 1	C20ORF33|NAP|NYD-SP19|P14L|PP8304|DJ633O20.1	yes	18325910	Author statement	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	18325910	0	0	0	0	0	0	0	0	0	0	0
HTATIP2	10553	292935	53415	Q9BUP3	B0BNF8	Q3U816,Q9Z2G9	HIV-1 Tat interactive protein 2, 30kDa	CC3|SDR44U1|TIP30	yes	9445480	Author statement	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	9445480	0	0	0	0	0	0	0	0	0	0	0
PHF6	84295	100359714	70998	Q8IWS0,A8K230	D3ZQV8	Q9D4J7	PHD finger protein 6	BFLS|BORJ|CENP-31	yes	15580208	Author statement	0	0	0	Ravasi et al	TFCat	0	0	0	0	15580208	9606	0	0	0	0	0	0	0	0	0	0
PHF7	51533	364510	71838	K4DI82,Q9NS08,Q9BWX1	Q6AXW4	A2RTI5,Q9DAG9	PHD finger protein 7	HSPC045|HSPC226|NYD-SP6	yes	20410506	Author statement	0	0	0	Ravasi et al	TFCat	0	0	0	0	20410506	9606	0	0	0	0	0	0	0	0	0	0
MYEF2	50804	679712	17876	Q9P2K5	D4AEI5	A2ATP5,A7UQY4,Q8C854	myelin expression factor 2	HST18564|MEF-2|MST156|MSTP156	yes	7534248, 7539003	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	7539003	10090	7534248	generic	0	0	0	0	0	0	0	0
GCFC2	6936	312474	330361	A4UHQ8,Q9BVX3,A4UHR0,P16383,B3KUM5	D4A3Z4	Q8BKT3	GC-rich sequence DNA-binding factor 2	C2ORF3|DNABF|GCF|TCF9	yes	11432838	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	11432838	9606	0	0	0	0	0	0	0	0	0	0
HDGF	3068	114499	15191	P51858,Q5SZ08,Q5SZ07	Q8VHK7	P51859	hepatoma-derived growth factor	HMG1L2	yes	17974029	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	17974029	9606	0	0	0	0	0	0	0	0	0	0
LRRFIP1	9208	367314	16978	B4DPC0,Q32MZ4,Q9Y607,E9PGZ2	Q66HF9	Q8BLV4,Q3UZ39,A6H5U5,G5E8E1	leucine rich repeat (in FLII) interacting protein 1	FLAP-1|FLAP1|FLIIAP1|GCF-2|GCF2|HUFI-1|TRIP	yes	14522076	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	0	14522076	9606	0	0	0	0	0	0	0	0	0	0
APEX1	328	79116	11792	Q5TZP7,P27695	P43138	P28352,Q544Z7	APEX nuclease (multifunctional DNA repair enzyme) 1	APE|APE1|APEN|APEX|APX|HAP1|REF1	yes	1380454	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	1380454	9606	0	0	0	0	0	0	0	0	0	0
HNRNPAB	3182	83498	15384	Q99729	Q9QX80	Q544Z3,Q99020,Q20BD0	heterogeneous nuclear ribonucleoprotein A/B	ABBP1|HNRPAB	yes	1398104, 1398104, 11154060	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	11154060	10116	1398104	10090	1398104	10090	0	0	0	0	0	0
ALS2CR8	79800	301446	241066	Q8N187	D4A7U2	Q8VHI4	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8	CARF|NYD-SP24	yes	11832226	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	11832226	9606;10090	0	0	0	0	0	0	0	0	0	0
BRIP1	83990	360588	237911	Q9BX63		Q5SXJ3	BRCA1 interacting protein C-terminal helicase 1	BACH1|FANCJ|OF	yes	11069897	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	11069897	9606	0	0	0	0	0	0	0	0	0	0
HNRNPK	3190	117282	15387	Q6IBN1,P61978	P61980	P61979	heterogeneous nuclear ribonucleoprotein K	CSBP|HNRPK|TUNP	yes	20371611	Experimental	0	0	0	Ravasi et al	TFCat	0	GOC	0	0	20371611	9606	0	0	0	0	0	0	0	0	0	0
NFKBIZ	64332	304005	80859	Q9BYH8	D4A1S9	Q9EST8	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	IKBZ|INAP|MAIL	yes	20383124	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	20383124	10090	0	0	0	0	0	0	0	0	0	0
PARP1	142	25591	11545	P09874	P27008	Q921K2	poly (ADP-ribose) polymerase 1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|PADPRT-1	yes	10023680	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	10023680	generic	0	0	0	0	0	0	0	0	0	0
PHF10	55274	292404	72057	Q8WUB8	Q4V7A6	K4DI61,Q9D8M7	PHD finger protein 10	BAF45A|XAP135	yes	20530714	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	0	20530714	9606	0	0	0	0	0	0	0	0	0	0
RAI1	10743	303188	19377	Q7Z5J4	D4A4Z4	Q5QGZ6,Q61818,Q810L5	retinoic acid induced 1	SMCR|SMS	yes	20738874	Experimental	0	0	0	Ravasi et al	TFCat	0	0	0	0	20738874	9606;10090	0	0	0	0	0	0	0	0	0	0
POU5F2	134187	680620	75507	Q8N7G0		Q9DAC9	POU domain class 5, transcription factor 2	SPRM-1	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	25	311860	11350	Q59FK4,P00519	E9PT20	P00520,Q3SYK5,A2AV22	c-abl oncogene 1, non-receptor tyrosine kinase	ABL|JTK7|BCR/ABL|C-ABL|P150|V-ABL	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
ABTB1	80325	297432	80283	Q969K4	Q5XIU1	Q99LJ2	ankyrin repeat and BTB (POZ) domain containing 1	BPOZ|BTB3|EF1ABP	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AES	166	29466	14797	Q08117,Q8WY48	P63003	P63002,Q3TYD9	amino-terminal enhancer of split	AES-1|AES-2|ESP1|GRG|GRG5|TLE5	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
AGAP3	116988	362300	213990	Q86XV5,E9PAL8,Q96P47	G3V9Z5	Q8BV81,F8VQE9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	AGAP-3|CENTG3|CRAG|MRIP-1|CNT-G3	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIP	9049	282827	11632	O00170	Q5FWY5	O08915	aryl hydrocarbon receptor interacting protein	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP17A	8227	288526	0	Q05DA9,Q02040	B2RYB9		A kinase (PRKA) anchor protein 17A	721P|AKAP-17A|CCDC133|CXYORF3|DXYS155E|PRKA17A|SFRS17A|XE7|XE7Y	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD5	63926	296184	319196	Q9NU02	D4A9E7	Q9D2J7	ankyrin repeat and EF-hand domain containing 1	DJ839B4.6	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRA2	57763	294679	68558	Q9H9E1	Q6Q287	Q3UTL3,Q8C4M9,Q6NZJ1,Q6AXE4,Q99PE2	ankyrin repeat, family A (RFXANK-like), 2	ANKRA	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD1	27063	27064	107765	Q15327	Q8R560	Q9CR42	ankyrin repeat domain 1 (cardiac muscle)	ALRP|C-193|CARP|CVARP|MCARP|BA320F15.2	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD10	55608	361183	102334	Q9NXR5	F1LPK2	Q8BG46,Q8BYG1,Q99LW0	ankyrin repeat domain 10	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD2	26287	309374	56642	Q9GZV1	D3ZM27	B2RS77,Q9WV06	ankyrin repeat domain 2 (stretch responsive muscle)	ARPP	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD22	118932	294093	52024	Q5VYY1	D4ADM7	Q9D3J5	ankyrin repeat domain 22	-	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD30A	91074	0	0	Q9BXX3			ankyrin repeat domain 30A	NY-BR-1	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD32	84250	294601	105377	I6L9F1,Q9BQI6	D3ZVR6	Q8R3P9	ankyrin repeat domain 32	BRCTD1|BRCTX	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD33	341405	0	208258	Q0VAA8,Q5K617,Q7Z3H0		Q8BXP5	ankyrin repeat domain 33	C12ORF7|PANKY	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD42	338699	293117	73845	Q8N9B4	D3ZA25	Q3V096	ankyrin repeat domain 42	SARP	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD45	339416	289152	73844	Q5TZF3		Q810N6,G3X9E0	ankyrin repeat domain 45	CT117|RP3-436N22.4	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD49	54851	315434	56503	Q8WVL7	B1WC29	Q8VE42	ankyrin repeat domain 49	FGIF|GBIF	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD53	79998	0	75305	Q8N9V6		Q3V0J4,Q9CUG5	ankyrin repeat domain 53	-	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD54	129138	362957	223690	Q6NXT1	Q566C8	Q91WK7,A7YB12	ankyrin repeat domain 54	LIAR	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD55	79722	361898	77318	Q3KP44	H9BFG5	Q8BV14,A7MCU1,E9Q0E9,Q8BLD6,Q8BYH9	ankyrin repeat domain 55	-	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD6	22881	500430	140577	B7Z3D2,Q9Y2G4	B5DEH9	Q69ZU8	ankyrin repeat domain 6	-	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD7	56311	502733	75196	Q92527		Q9D504	ankyrin repeat domain 7	TSA806	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKS1A	23294	309639	224650	Q05CP0,Q92625	D4AC12	B2KF14,P59672	ankyrin repeat and sterile alpha motif domain containing 1A	ANKS1	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKS3	124401	302937	72615	Q6ZW76	Q5M9H0	Q9CZK6	ankyrin repeat and sterile alpha motif domain containing 3	-	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APBB1	322	29722	11785	B7Z3G1,B7Z2A2,Q7Z324,B7Z4M9,O00213,B7Z1J6,B7Z1J5	P46933	Q9QXJ1	amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)	FE65|MGC:9072|RIR	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
APBB2	323	305338	11787	B4DJ88,B4E2F2,Q92870		Q8BSK4,P70415,Q9DBR4,Q3U674,Q3TIZ5,E9PWH3,Q3T9N0	amyloid beta (A4) precursor protein-binding, family B, member 2	FE65L|FE65L1	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APC	324	24205	11789	Q4LE70,P25054,B7Z2B6	P70478	B2RUG9,Q8BNP7	adenomatous polyposis coli	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	0	0		0	0	0	Ravasi et al	TFCat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB1	51665	316628	65247	Q9Y576	B5DF97	Q9WV74,Q3U5A0,G3X9J5	ankyrin repeat and SOCS box containing 1	ASB-1	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB10	136371	499972	117590	Q8WXI3	B5DEZ7	Q91ZT7	ankyrin repeat and SOCS box containing 10	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB11	140456	302666	68854	Q7Z670,Q8WXH4,E9PEN1	D3ZSF1	Q9CQ31	ankyrin repeat and SOCS box containing 11	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB12	142689	503446	70392	Q8WXK4	Q32Q00	Q9D738,Q3KNI9	ankyrin repeat and SOCS box containing 12	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB15	142685	500050	78910	Q8WXK1		Q8VHS6,Q3UQ60,Q8C565	ankyrin repeat and SOCS box containing 15	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB3	51130	364227	65257	Q9Y575		Q9WV72	ankyrin repeat and SOCS box containing 3	ASB-3	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB4	51666	500017	65255	Q9Y574	Q6J757	Q9WV71	ankyrin repeat and SOCS box containing 4	ASB-4	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB6	140459	296627	72323	Q9NWX5	Q6AYC9	A2APZ5,Q91ZU1	ankyrin repeat and SOCS box containing 6	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB8	140461	315287	78541	Q9H765	B5DF17	Q8CDF0,Q9D4Y2,Q91ZT9	ankyrin repeat and SOCS box containing 8	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB9	140462	367785	69299	Q96DX5		Q91ZT8	ankyrin repeat and SOCS box containing 9	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC1	51008	294512	69090	Q8N9N2	G3V619	Q9D8Z1	activating signal cointegrator 1 complex subunit 1	ASC1P50|P50	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC2	84164	498402	75452	B7Z8E0,F5H6J9,Q9H1I8	D3ZPJ9	Q5NCK0,Q91WR3	activating signal cointegrator 1 complex subunit 2	ASC1P100|P100	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCC3	10973	309887	77987	Q8N3C0		E9PZJ8	activating signal cointegrator 1 complex subunit 3	ASC1P200|DJ467N11.1|HELIC1|RNAH|DJ121G13.4|P200	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASXL1	171023	311553	228790	Q498B9,Q8IXJ9		Q24JP2,P59598	additional sex combs like 1 (Drosophila)	BOPS|MDS	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATM	472	300711	11920	Q13315	D4ACL8	Q62388	ataxia telangiectasia mutated	AT1|ATA|ATC|ATD|ATDC|ATE|TEL1|TELO1	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BARD1	580	64557	12021	A0AVN2,Q99728	Q9QZH2	O70445	BRCA1 associated RING domain 1	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCOR	54880	317346	71458	Q6W2J9	D4A2J9	Q8CGN4	BCL6 corepressor	ANOP2|MAA2|MCOPS2	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
BIN1	274	117028	30948	O00499,Q9BTH3	O08839	Q6P1B9,O08539	bridging integrator 1	AMPH2|AMPHL|SH3P9	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRCA1	672	497672	12189	P38398,Q1RMC1,E9PFZ0,E7ETR2,E9PFC7	O54952	P48754,Q6NV63	breast cancer 1, early onset	BRCAI|BRCC1|BROVCA1|IRIS|PNCA4|PPP1R53|PSCP|RNF53	0	0		0	0	0	Ravasi et al	TFCat	JASPAR	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
BRCA2	675	360254	12190	P51587	Q66MH4	P97929	breast cancer 2, early onset	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCB|FANCD|FANCD1|GLM3|PNCA2	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
BRD8	10902	291691	78656	Q9H0E9	Q5TLG7	Q8R3B7	bromodomain containing 8	SMAP|SMAP2|P120	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
BRWD1	54014	304061	93871	Q9NSI6	D3ZW32	Q3TSA7,Q921C3,Q8BPZ1	bromodomain and WD repeat domain containing 1	C21ORF107|N143|WDR9	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTG1	694	29618	12226	P62324,Q6IBC8	Q63073	Q3UEG0,P62325	B-cell translocation gene 1, anti-proliferative	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
BTG2	7832	29619	12227	P78543	P27049	Q3TF68,Q04211	BTG family, member 2	PC3|TIS21	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BUD31	8896	89819	231889	P41223	O70454	Q6PGH1	BUD31 homolog (S. cerevisiae)	CWC14|EDG-2|EDG2|G10|YCR063W|FSAP17	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BZW1	9689	363232	66882	Q7L1Q6,Q3LIC9	Q6P7P5	Q9CQC6	basic leucine zipper and W2 domains 1	BZAP45|NBLA10236	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1D	10438	289810	57316	Q13901	B5DEI6	O35473	C1D nuclear receptor corepressor	LRP1|SUN-COR|SUNCOR|HC1D	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C21ORF7	56911	0	224419	P57077		P58500,Q544C0	chromosome 21 open reading frame 7	HC21ORF7|MAP3K7CL|TAK1L|TAKL|TAKL-1|TAKL-2|TAKL-4	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCOCO1	57658	246047	67488	Q9P1Z2	Q66HR5	Q8CGU1	calcium binding and coiled-coil domain 1	COCOA|CALPHOGLIN	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
CCRN4L	25819	310395	12457	Q8WTX0,Q9UK39	G3V7F4	B2RTJ8,O35710	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	CCR4L|NOC	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPK	64105	294712	60411	Q9BS16	D4A9X9	Q9ESN5	centromere protein K	AF5ALPHA|CENP-K|P33|SOLT	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHAF1A	10036	363333	27221	Q13111		Q9QWF0	chromatin assembly factor 1, subunit A (p150)	CAF-1|CAF1|CAF1B|CAF1P150|P150	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
CHD8	57680	65027	67772	Q9HCK8	Q9JIX5	Q09XV5	chromodomain helicase DNA binding protein 8	HELSNF1	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
CHURC1	91612	299154	211151	G3V1X3,G3V214,Q8WUH1,G3V215	B5DER2	Q6DG52	churchill domain containing 1	C14ORF52|CHCH	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	DBD	0	0	0	0	0	0	0	0	0	0	0	0	0
CITED4	163732	114491	56222	Q96RK1	Q99MA0	A2A7E7,Q9WUL8	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	-	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	TcoF-DB	0	0	0	0	0	0	0	0	0	0	0	0
CLASRP	11129	499390	53609	Q8N2M8	Q5HZB6	Q8CFC7	CLK4-associating serine/arginine rich protein	CLASP|SFRS16|SWAP2	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT2	4848	299805	72068	B3KTL6,Q9NZN8,B2RDX7	Q5PPJ8	E9Q027,H7BWX6,Q8C5L3,Q5CZY5	CCR4-NOT transcription complex, subunit 2	CDC36|NOT2|NOT2H	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT6	57472	287249	104625	Q9ULM6	Q6AXU9	Q8K3P5	CCR4-NOT transcription complex, subunit 6	CCR4	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT6L	246175	360917	231464	Q96LI5		Q8VEG6	CCR4-NOT transcription complex, subunit 6-like	CCR4B	0	0		0	0	0	Ravasi et al	TFCat	0	GOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
